player_id,first_name,last_name,pos_F,pos_D,pos_G,hand_R,hand_L
8477461,Remi,Elie,1,0,0,0,1
8478109,Victor,Olofsson,1,0,0,0,1
8477839,Conor,Sheary,1,0,0,0,1
8475784,Jeff,Skinner,1,0,0,0,1
8471743,Vladimir,Sobotka,1,0,0,0,1
8479420,Tage,Thompson,1,0,0,1,0
8478840,Will,Borgen,0,1,0,1,0
8480839,Rasmus,Dahlin,0,1,0,0,1
8471436,Matt,Hunwick,0,1,0,0,1
8480935,Lawrence,Pilut,0,1,0,0,1
8479335,Rasmus,Asplund,1,0,0,0,1
8473564,Michael,Frolik,1,0,0,0,1
8480946,Dominik,Kahun,1,0,0,0,1
8474190,Wayne,Simmonds,1,0,0,1,0
8475748,Dalton,Smith,1,0,0,0,1
8476918,Jimmy,Vesey,1,0,0,0,1
8477337,John,Gilmour,0,1,0,0,1
8480035,Henri,Jokiharju,0,1,0,1,0
8477992,Jonas,Johansson,0,0,1,0,1
8481528,Dylan,Cozens,1,0,0,1,0
8475236,Cody,Eakin,1,0,0,0,1
8479419,Brett,Murray,1,0,0,0,1
8481626,Arttu,Ruotsalainen,1,0,0,0,1
8475772,Riley,Sheahan,1,0,0,0,1
8470595,Eric,Staal,1,0,0,0,1
8480196,Jacob,Bryson,0,1,0,0,1
8475869,Brandon,Davidson,0,1,0,0,1
8480807,Mattias,Samuelsson,0,1,0,0,1
8475920,Michael,Houser,0,0,1,0,1
8480045,Ukko-Pekka,Luukkonen,0,0,1,0,1
8482061,Brandon,Biro,1,0,0,0,1
8476873,Mark,Jankowski,1,0,0,0,1
8481522,Peyton,Krebs,1,0,0,0,1
8477974,Ryan,MacInnis,1,0,0,0,1
8482175,JJ,Peterka,1,0,0,0,1
8482097,Jack,Quinn,1,0,0,1,0
8477949,Alex,Tuch,1,0,0,1,0
8477355,Will,Butcher,0,1,0,0,1
8479578,Casey,Fitzgerald,0,1,0,1,0
8477462,Robert,Hagg,0,1,0,0,1
8482671,Owen,Power,0,1,0,0,1
8479289,Ethan,Prow,0,1,0,1,0
8478846,Christian,Wolanin,0,1,0,0,1
8467950,Craig,Anderson,0,0,1,0,1
8477180,Aaron,Dell,0,0,1,0,1
8478413,Jordan,Greenway,1,0,0,0,1
8479370,Tyson,Jost,1,0,0,0,1
8481751,Lukas,Rousek,1,0,0,0,1
8479348,Kale,Clague,0,1,0,0,1
8479602,Jeremy,Davies,0,1,0,0,1
8479388,Riley,Stillman,0,1,0,0,1
8477480,Eric,Comrie,0,0,1,0,1
8482221,Devon,Levi,0,0,1,0,1
8484145,Zach,Benson,1,0,0,0,1
8482765,Isak,Rosen,1,0,0,0,1
8473446,Erik,Johnson,0,1,0,1,0
8481564,Ryan,Johnson,0,1,0,0,1
8471853,Nicolas,Blanchard,1,0,0,0,1
8474137,Drayson,Bowman,1,0,0,0,1
8474576,Zach,Boychuk,1,0,0,0,1
8470283,Tim,Brent,1,0,0,1,0
8470302,Patrick,Dwyer,1,0,0,1,0
8467925,Adam,Hall,1,0,0,1,0
8469638,Jussi,Jokinen,1,0,0,0,1
8469812,Chad,LaRose,1,0,0,1,0
8473568,Andreas,Nodl,1,0,0,0,1
8469462,Tuomo,Ruutu,1,0,0,0,1
8470120,Alexander,Semin,1,0,0,1,0
8473533,Jordan,Staal,1,0,0,0,1
8474615,Jared,Staal,1,0,0,1,0
8471840,Brett,Sutter,1,0,0,0,1
8474052,Chris,Terry,1,0,0,0,1
8473482,Jiri,Tlusty,1,0,0,0,1
8473734,Tim,Wallace,1,0,0,1,0
8476819,Jeremy,Welsh,1,0,0,0,1
8473908,Kevin,Westgarth,1,0,0,1,0
8474135,Brett,Bellemore,0,1,0,1,0
8469765,Marc-Andre,Bergeron,0,1,0,0,1
8466215,Joe,Corvo,0,1,0,1,0
8475753,Justin,Faulk,0,1,0,1,0
8469476,Tim,Gleason,0,1,0,0,1
8471752,Marc-Andre,Gragnani,0,1,0,0,1
8469531,Jay,Harrison,0,1,0,0,1
8474661,Michal,Jordan,0,1,0,0,1
8476465,Ryan,Murphy,0,1,0,1,0
8470137,Joni,Pitkanen,0,1,0,0,1
8473610,Bobby,Sanguinetti,0,1,0,1,0
8468540,Dan,Ellis,0,0,1,0,1
8470320,Cam,Ward,0,0,1,0,1
8477496,Elias,Lindholm,1,0,0,1,0
8474681,Andrei,Loktionov,1,0,0,0,1
8467334,Manny,Malhotra,1,0,0,0,1
8474030,Aaron,Palushaj,1,0,0,1,0
8468493,Ron,Hainsey,0,1,0,0,1
8469460,Mike,Komisarek,0,1,0,1,0
8477887,Patrick,Brown,1,0,0,1,0
8474089,Brad,Malone,1,0,0,0,1
8469508,Jay,McClement,1,0,0,0,1
8475250,Andrej,Nestrasil,1,0,0,0,1
8476437,Victor,Rask,1,0,0,0,1
8475826,Justin,Shugg,1,0,0,1,0
8475980,Brody,Sutter,1,0,0,1,0
8476944,Brendan,Woods,1,0,0,0,1
8475732,Danny,Biega,0,1,0,1,0
8474519,Jack,Hillen,0,1,0,0,1
8476397,Keegan,Lowe,0,1,0,0,1
8475294,Rasmus,Rissanen,0,1,0,0,1
8476858,Phillip,Di Giuseppe,1,0,0,0,1
8478585,Derek,Ryan,1,0,0,1,0
8477566,Sergey,Tolchinsky,1,0,0,0,1
8471346,Kris,Versteeg,1,0,0,1,0
8476953,Trevor,Carrick,0,1,0,0,1
8478396,Noah,Hanifin,0,1,0,0,1
8477488,Brett,Pesce,0,1,0,1,0
8476958,Jaccob,Slavin,0,1,0,0,1
8475663,Eddie,Lack,0,0,1,0,1
8478427,Sebastian,Aho,1,0,0,0,1
8471254,Bryan,Bickell,1,0,0,0,1
8476924,Martin,Frk,1,0,0,1,0
8479249,Andrew,Poturalski,1,0,0,1,0
8476427,Ty,Rattie,1,0,0,1,0
8473537,Viktor,Stalberg,1,0,0,0,1
8476882,Teuvo,Teravainen,1,0,0,0,1
8478027,Lucas,Wallmark,1,0,0,0,1
8477458,Valentin,Zykov,1,0,0,1,0
8478562,Jakub,Nakladal,0,1,0,1,0
8479115,Jorge,Alves,0,0,1,0,1
8468038,Michael,Leighton,0,0,1,0,1
8477968,Alex,Nedeljkovic,0,0,1,0,1
8477998,Warren,Foegele,1,0,0,0,1
8475323,Marcus,Kruger,1,0,0,0,1
8479511,Janne,Kuokkanen,1,0,0,0,1
8480039,Martin,Necas,1,0,0,1,0
8478462,Nicolas,Roy,1,0,0,1,0
8468508,Justin,Williams,1,0,0,1,0
8477981,Roland,McKeown,0,1,0,1,0
8477845,Trevor,van Riemsdyk,0,1,0,1,0
8474152,Scott,Darling,0,0,1,0,1
8478056,Clark,Bishop,1,0,0,0,1
8475907,Micheal,Ferland,1,0,0,0,1
8477357,Saku,Maenalanen,1,0,0,0,1
8475799,Nino,Niederreiter,1,0,0,0,1
8478839,Aleksi,Saarela,1,0,0,0,1
8480830,Andrei,Svechnikov,1,0,0,0,1
8479402,Jake,Bean,0,1,0,0,1
8475177,Calvin,de Haan,0,1,0,0,1
8470147,Curtis,McElhinney,0,0,1,0,1
8475852,Petr,Mrazek,0,0,1,0,1
8479328,Julien,Gauthier,1,0,0,1,0
8480185,Eetu,Luostarinen,1,0,0,0,1
8476389,Vincent,Trocheck,1,0,0,1,0
8476441,Joel,Edmundson,0,1,0,0,1
8474581,Jake,Gardiner,0,1,0,0,1
8476869,Brady,Skjei,0,1,0,0,1
8479188,David,Ayres,0,0,1,0,1
8476341,Anton,Forsberg,0,0,1,0,1
8473503,James,Reimer,0,0,1,0,1
8475855,Jesper,Fast,1,0,0,1,0
8478904,Steven,Lorentz,1,0,0,0,1
8476323,Max,McCormick,1,0,0,0,1
8476975,Cedric,Paquette,1,0,0,0,1
8480776,Sheldon,Rempal,1,0,0,1,0
8475213,Drew,Shore,1,0,0,1,0
8480466,Joey,Keane,0,1,0,1,0
8479320,Max,Lajoie,0,1,0,0,1
8477046,Joakim,Ryan,0,1,0,0,1
8480835,Jack,Drury,1,0,0,0,1
8482093,Seth,Jarvis,1,0,0,1,0
8480829,Jesperi,Kotkaniemi,1,0,0,0,1
8476410,Josh,Leivo,1,0,0,1,0
8478451,Ethan,Bear,0,1,0,1,0
8478970,Jalen,Chatfield,0,1,0,1,0
8474013,Ian,Cole,0,1,0,0,1
8477950,Tony,DeAngelo,0,1,0,1,0
8474090,Brendan,Smith,0,1,0,0,1
8481611,Pyotr,Kochetkov,0,0,1,0,1
8479581,Jack,LaFontaine,0,0,1,0,1
8479312,Alex,Lyon,0,0,1,0,1
8476907,Mackenzie,MacEachern,1,0,0,0,1
8474157,Max,Pacioretty,1,0,0,0,1
8479344,Jesse,Puljujarvi,1,0,0,1,0
8471669,Paul,Stastny,1,0,0,0,1
8470613,Brent,Burns,0,1,0,1,0
8479639,Dylan,Coghlan,0,1,0,1,0
8477962,Brendan,Lemieux,1,0,0,0,1
8473573,Artem,Anisimov,1,0,0,0,1
8474715,Cam,Atkinson,1,0,0,1,0
8474685,Matt,Calvert,1,0,0,0,1
8474744,Sean,Collins,1,0,0,0,1
8471260,Blake,Comeau,1,0,0,1,0
8473432,Derek,Dorsett,1,0,0,1,0
8471832,Nick,Drazenovic,1,0,0,0,1
8471273,Brandon,Dubinsky,1,0,0,0,1
8468483,Marian,Gaborik,1,0,0,0,1
8474121,Colton,Gillies,1,0,0,0,1
8475793,Ryan,Johansen,1,0,0,1,0
8473914,Mark,Letestu,1,0,0,1,0
8468001,Derek,MacKenzie,1,0,0,0,1
8476539,Jonathan,Marchessault,1,0,0,1,0
8459492,Vinny,Prospal,1,0,0,0,1
8469469,RJ,Umberger,1,0,0,0,1
8459053,Adrian,Aucoin,0,1,0,1,0
8475148,Tim,Erixon,0,1,0,0,1
8474597,Cody,Goloubef,0,1,0,1,0
8471677,Jack,Johnson,0,1,0,0,1
8471348,Nikita,Nikitin,0,1,0,0,1
8474774,Dalton,Prout,0,1,0,1,0
8475233,David,Savard,0,1,0,1,0
8469492,Fedor,Tyutin,0,1,0,0,1
8475683,Sergei,Bobrovsky,0,0,1,0,1
8473461,Steve,Mason,0,0,1,1,0
8471760,Cody,Bass,1,0,0,1,0
8470065,Ryan,Craig,1,0,0,0,1
8474192,Matt,Frattin,1,0,0,1,0
8476432,Boone,Jenner,1,0,0,0,1
8471681,Jack,Skille,1,0,0,1,0
8476850,Ryan,Murray,0,1,0,0,1
8468513,Nick,Schultz,0,1,0,0,1
8476981,Josh,Anderson,1,0,0,1,0
8470920,David,Clarkson,1,0,0,1,0
8477448,Marko,Dano,1,0,0,0,1
8468486,Scott,Hartnell,1,0,0,0,1
8475214,Jeremy,Morin,1,0,0,1,0
8477510,Kerby,Rychel,1,0,0,0,1
8474095,Dana,Tyrell,1,0,0,0,1
8477505,Alex,Wennberg,1,0,0,0,1
8473647,Frédéric,St-Denis,0,1,0,0,1
8477416,Oliver,Bjorkstrand,1,0,0,1,0
8478541,Markus,Hannikainen,1,0,0,0,1
8476438,Brandon,Saad,1,0,0,0,1
8473550,Andrew,Bodnarchuk,0,1,0,0,1
8477495,Seth,Jones,0,1,0,1,0
8478567,Dean,Kukan,0,1,0,0,1
8476394,Michael,Paliotta,0,1,0,1,0
8475829,John,Ramage,0,1,0,1,0
8476914,Joonas,Korpisalo,0,0,1,0,1
8476310,Lukas,Sedlak,1,0,0,0,1
8476391,T.J.,Tynan,1,0,0,1,0
8478506,Gabriel,Carlsson,0,1,0,0,1
8478906,Markus,Nutivaara,0,1,0,0,1
8470724,Kyle,Quincey,0,1,0,0,1
8478460,Zach,Werenski,0,1,0,0,1
8476283,Alex,Broadhurst,1,0,0,0,1
8479400,Pierre-Luc,Dubois,1,0,0,0,1
8477353,Tyler,Motte,1,0,0,0,1
8478550,Artemi,Panarin,1,0,0,1,0
8480762,Eric,Robinson,1,0,0,0,1
8475147,Jordan,Schroeder,1,0,0,1,0
8471710,Taylor,Chorney,0,1,0,0,1
8475168,Matt,Duchene,1,0,0,0,1
8478949,Kole,Sherwood,1,0,0,1,0
8478831,Kevin,Stenlund,1,0,0,1,0
8480074,Alexandre,Texier,1,0,0,0,1
8478882,Vladislav,Gavrikov,0,1,0,0,1
8480205,Emil,Bemstrom,1,0,0,1,0
8480853,Liam,Foudy,1,0,0,0,1
8481650,Jakob,Lilja,1,0,0,0,1
8476870,Stefan,Matteau,1,0,0,0,1
8474679,Gustav,Nyquist,1,0,0,0,1
8479557,Calvin,Thurkauf,1,0,0,0,1
8479369,Andrew,Peeke,0,1,0,1,0
8480162,Matiss,Kivlenieks,0,0,1,0,1
8478007,Elvis,Merzlikins,0,0,1,0,1
8482623,Josh,Dunne,1,0,0,0,1
8469459,Mikko,Koivu,1,0,0,0,1
8479339,Patrik,Laine,1,0,0,1,0
8478458,Jack,Roslovic,1,0,0,1,0
8479945,Gavin,Bayreuther,0,1,0,0,1
8482247,Mikko,Lehtonen,0,1,0,0,1
8481001,Veini,Vehvilainen,0,0,1,0,1
8482475,Yegor,Chinakhov,1,0,0,0,1
8479941,Justin,Danforth,1,0,0,1,0
8480441,Trey,Fix-Wolansky,1,0,0,1,0
8476345,Gregory,Hofmann,1,0,0,0,1
8482660,Kent,Johnson,1,0,0,0,1
8480292,Carson,Meyer,1,0,0,1,0
8482705,Cole,Sillinger,1,0,0,0,1
8474161,Jakub,Voracek,1,0,0,0,1
8483565,Nick,Blankenburg,0,1,0,1,0
8480871,Adam,Boqvist,0,1,0,1,0
8481161,Jake,Christiansen,0,1,0,0,1
8475234,J-F,Berube,0,0,1,0,1
8480193,Daniil,Tarasov,0,0,1,0,1
8481690,Tyler,Angle,1,0,0,0,1
8476346,Johnny,Gaudreau,1,0,0,0,1
8481649,Joona,Luoto,1,0,0,0,1
8480893,Kirill,Marchenko,1,0,0,1,0
8484125,Hunter,McKown,1,0,0,1,0
8479671,Mathieu,Olivier,1,0,0,1,0
8482451,Mikael,Pyyhtia,1,0,0,0,1
8482179,Justin,Richards,1,0,0,1,0
8481072,Tim,Berni,0,1,0,0,1
8483620,Marcus,Bjork,0,1,0,1,0
8483460,David,Jiricek,0,1,0,1,0
8482448,Samuel,Knazko,0,1,0,0,1
8482711,Stanislav,Svozil,0,1,0,0,1
8482399,Billy,Sweezey,0,1,0,1,0
8476903,Jon,Gillies,0,0,1,0,1
8482982,Jet,Greaves,0,0,1,0,1
8474636,Michael,Hutchinson,0,0,1,1,0
8484166,Adam,Fantilli,1,0,0,0,1
8481716,Dmitri,Voronkov,1,0,0,0,1
8478500,Ivan,Provorov,0,1,0,0,1
8476923,Damon,Severson,0,1,0,1,0
8477484,Spencer,Martin,0,0,1,0,1
8474049,Akim,Aliu,1,0,0,1,0
8474150,Mikael,Backlund,1,0,0,0,1
8476466,Sven,Baertschi,1,0,0,0,1
8474844,Carter,Bancks,1,0,0,0,1
8464994,Steve,Begin,1,0,0,0,1
8474038,Paul,Byron,1,0,0,0,1
8469500,Mike,Cammalleri,1,0,0,0,1
8476834,Roman,Cervenka,1,0,0,0,1
8471185,Curtis,Glencross,1,0,0,0,1
8475196,Ben,Hanowski,1,0,0,0,1
8475264,Roman,Horak,1,0,0,0,1
8470201,Jiri,Hudler,1,0,0,0,1
8471767,Blair,Jones,1,0,0,1,0
8467977,Brian,McGrattan,1,0,0,1,0
8475733,Max,Reinhart,1,0,0,0,1
8470162,Matt,Stajan,1,0,0,0,1
8470265,Anton,Babchuk,0,1,0,1,0
8470151,Jay,Bouwmeester,0,1,0,0,1
8474673,TJ,Brodie,0,1,0,0,1
8471761,Chris,Butler,0,1,0,0,1
8471321,Brett,Carson,0,1,0,1,0
8474837,Mark,Cundari,0,1,0,0,1
8470966,Mark,Giordano,0,1,0,0,1
8464981,Cory,Sarich,0,1,0,1,0
8473953,Derek,Smith,0,1,0,0,1
8469770,Dennis,Wideman,0,1,0,1,0
8473414,Leland,Irving,0,0,1,0,1
8462147,Miikka,Kiprusoff,0,0,1,0,1
8469732,Joey,MacDonald,0,0,1,0,1
8471433,Daniel,Taylor,0,0,1,0,1
8475833,Bill,Arnold,1,0,0,1,0
8474642,Lance,Bouma,1,0,0,0,1
8474577,Joe,Colborne,1,0,0,0,1
8474001,TJ,Galiardi,1,0,0,0,1
8476440,Markus,Granlund,1,0,0,0,1
8470877,David,Jones,1,0,0,1,0
8475260,Corban,Knight,1,0,0,1,0
8477497,Sean,Monahan,1,0,0,0,1
8477847,Bryce,Van Brabant,1,0,0,0,1
8476827,Chad,Billins,0,1,0,0,1
8475648,Christopher,Breen,0,1,0,0,1
8470839,Shane,O'Brien,0,1,0,0,1
8471729,Kris,Russell,0,1,0,0,1
8471222,Ladislav,Smid,0,1,0,0,1
8476452,Tyler,Wotherspoon,0,1,0,0,1
8475299,Joni,Ortio,0,0,1,0,1
8471403,Karri,Ramo,0,0,1,0,1
8477935,Sam,Bennett,1,0,0,0,1
8475650,Brandon,Bollig,1,0,0,0,1
8477486,Emile,Poirier,1,0,0,0,1
8471682,Devin,Setoguchi,1,0,0,1,0
8477913,David,Wolf,1,0,0,0,1
8476244,Raphael,Diaz,0,1,0,1,0
8468674,Deryk,Engelland,0,1,0,1,0
8476967,Brett,Kulak,0,1,0,0,1
8476505,Turner,Elson,1,0,0,0,1
8477445,Hunter,Shinkaruk,1,0,0,0,1
8476279,Jyrki,Jokipakka,0,1,0,0,1
8478430,Oliver,Kylington,0,1,0,0,1
8476890,Patrick,Sieloff,0,1,0,0,1
8473404,Niklas,Backstrom,0,0,1,0,1
8471426,Troy,Brouwer,1,0,0,1,0
8475163,Alex,Chiasson,1,0,0,1,0
8479314,Matthew,Tkachuk,1,0,0,0,1
8475223,Linden,Vey,1,0,0,1,0
8478397,Rasmus,Andersson,0,1,0,1,0
8470880,Brian,Elliott,0,0,1,0,1
8479496,David,Rittich,0,0,1,0,1
8480330,Spencer,Foo,1,0,0,1,0
8470854,Tanner,Glass,1,0,0,0,1
8475949,Marek,Hrivik,1,0,0,1,0
8477449,Morgan,Klimchuk,1,0,0,0,1
8479066,Ryan,Lomberg,1,0,0,0,1
8478233,Andrew,Mangiapane,1,0,0,0,1
8476406,Nicholas,Shore,1,0,0,1,0
8474612,Travis,Hamonic,0,1,0,1,0
8479346,Dillon,Dube,1,0,0,0,1
8471707,James,Neal,1,0,0,0,1
8474061,Anthony,Peluso,1,0,0,1,0
8476409,Alan,Quine,1,0,0,0,1
8480147,Oscar,Fantenberg,0,1,0,0,1
8476979,Erik,Gustafsson,0,1,0,0,1
8481630,Alexander,Yelesin,0,1,0,1,0
8475660,Cam,Talbot,0,0,1,0,1
8475278,Byron,Froese,1,0,0,1,0
8479547,Matthew,Phillips,1,0,0,1,0
8480008,Adam,Ruzicka,1,0,0,0,1
8476300,Nikita,Nesterov,0,1,0,0,1
8475690,Chris,Tanev,0,1,0,1,0
8474593,Jacob,Markstrom,0,0,1,0,1
8481501,Artyom,Zagidulin,0,0,1,0,1
8477846,Ryan,Carpenter,1,0,0,1,0
8476399,Blake,Coleman,1,0,0,0,1
8482652,Walker,Duehr,1,0,0,1,0
8475714,Calle,Jarnkrok,1,0,0,1,0
8473453,Trevor,Lewis,1,0,0,1,0
8475726,Tyler,Toffoli,1,0,0,1,0
8482679,Matt,Coronato,1,0,0,1,0
8476456,Jonathan,Huberdeau,1,0,0,0,1
8475172,Nazem,Kadri,1,0,0,0,1
8481592,Jakob,Pelletier,1,0,0,0,1
8479291,Kevin,Rooney,1,0,0,0,1
8482241,Radim,Zohorna,1,0,0,0,1
8480084,Nick,DeSimone,0,1,0,1,0
8478502,Dennis,Gilbert,0,1,0,0,1
8477346,MacKenzie,Weegar,0,1,0,1,0
8481692,Dustin,Wolf,0,0,1,0,1
8481028,Martin,Pospisil,1,0,0,0,1
8481068,Yegor,Sharangovich,1,0,0,0,1
8482074,Connor,Zary,1,0,0,0,1
8482470,Ilya,Solovyov,0,1,0,0,1
8471245,Dave,Bolland,1,0,0,1,0
8470666,Daniel,Carcillo,1,0,0,0,1
8462129,Michal,Handzus,1,0,0,0,1
8466148,Marian,Hossa,1,0,0,0,1
8474141,Patrick,Kane,1,0,0,0,1
8477243,Drew,LeBlanc,1,0,0,0,1
8459514,Jamal,Mayers,1,0,0,1,0
8469544,Patrick,Sharp,1,0,0,1,0
8476381,Andrew,Shaw,1,0,0,1,0
8474727,Ben,Smith,1,0,0,1,0
8473604,Jonathan,Toews,1,0,0,0,1
8469992,Sheldon,Brookbank,0,1,0,1,0
8470281,Duncan,Keith,0,1,0,0,1
8474629,Shawn,Lalonde,0,1,0,1,0
8475181,Nick,Leddy,0,1,0,0,1
8469665,Johnny,Oduya,0,1,0,0,1
8465058,Michal,Rozsival,0,1,0,1,0
8470607,Brent,Seabrook,0,1,0,1,0
8475598,Ryan,Stanton,0,1,0,0,1
8470645,Corey,Crawford,0,0,1,0,1
8469548,Ray,Emery,0,0,1,0,1
8477836,Matt,Carey,1,0,0,0,1
8473927,Brad,Mills,1,0,0,1,0
8471299,Peter,Regin,1,0,0,0,1
8474497,Michael,Kostka,0,1,0,1,0
8475182,David,Rundblad,0,1,0,1,0
8459140,Nikolai,Khabibulin,0,0,1,0,1
8475720,Kent,Simpson,0,0,1,0,1
8478393,Kyle,Baun,1,0,0,1,0
8476479,Phillip,Danault,1,0,0,0,1
8471956,Andrew,Desjardins,1,0,0,0,1
8477451,Ryan,Hartman,1,0,0,1,0
8467389,Brad,Richards,1,0,0,0,1
8471879,Kyle,Cumiskey,0,1,0,0,1
8459670,Kimmo,Timonen,0,1,0,0,1
8478528,Tanner,Kero,1,0,0,0,1
8474850,Brandon,Mashinter,1,0,0,0,1
8476471,Mark,McNeill,1,0,0,1,0
8474668,Dale,Weise,1,0,0,1,0
8470110,Trevor,Daley,0,1,0,0,1
8467452,Rob,Scuderi,0,1,0,0,1
8477300,Viktor,Svedberg,0,1,0,0,1
8476805,Spencer,Abbott,1,0,0,1,0
8476430,Tomas,Jurco,1,0,0,0,1
8469547,Jordin,Tootoo,1,0,0,1,0
8466285,Brian,Campbell,0,1,0,0,1
8478055,Gustav,Forsling,0,1,0,0,1
8479482,Michal,Kempny,0,1,0,0,1
8479337,Alex,DeBrincat,1,0,0,1,0
8480153,Victor,Ejdsell,1,0,0,0,1
8478146,Matthew,Highmore,1,0,0,0,1
8480144,David,Kampf,1,0,0,0,1
8478561,Andreas,Martinsen,1,0,0,0,1
8478106,Dylan,Sikura,1,0,0,0,1
8477472,Carl,Dahlstrom,0,1,0,0,1
8479595,Blake,Hillman,0,1,0,0,1
8480172,Jan,Rutta,0,1,0,1,0
8480420,Collin,Delia,0,0,1,0,1
8479138,Scott,Foster,0,0,1,0,1
8471301,Jeff,Glass,0,0,1,0,1
8479657,Alexandre,Fortin,1,0,0,0,1
8477366,Luke,Johnson,1,0,0,1,0
8470543,Chris,Kunitz,1,0,0,0,1
8480954,Jacob,Nilsson,1,0,0,0,1
8476886,Slater,Koekkoek,0,1,0,0,1
8475430,Brandon,Manning,0,1,0,0,1
8481523,Kirby,Dach,1,0,0,1,0
8479542,Brandon,Hagel,1,0,0,0,1
8477330,Dominik,Kubalik,1,0,0,0,1
8477961,John,Quenneville,1,0,0,0,1
8474250,Zack,Smith,1,0,0,0,1
8481637,Anton,Wedin,1,0,0,0,1
8480814,Nicolas,Beaudin,0,1,0,0,1
8479523,Lucas,Carlsson,0,1,0,0,1
8476874,Olli,Maatta,0,1,0,0,1
8476372,Nick,Seeler,0,1,0,0,1
8480025,MacKenzie,Entwistle,1,0,0,1,0
8478874,Adam,Gaudette,1,0,0,1,0
8482635,Mike,Hardman,1,0,0,0,1
8477406,Mattias,Janmark,1,0,0,0,1
8481147,Reese,Johnson,1,0,0,1,0
8480798,Philipp,Kurashev,1,0,0,0,1
8480459,Pius,Suter,1,0,0,0,1
8477474,Madison,Bowey,0,1,0,1,0
8480293,Wyatt,Kalynuk,0,1,0,0,1
8480831,Alec,Regula,0,1,0,1,0
8480947,Kevin,Lankinen,0,0,1,0,1
8479404,Henrik,Borgstrom,1,0,0,0,1
8476545,Kurtis,Gabriel,1,0,0,1,0
8474870,Tyler,Johnson,1,0,0,1,0
8479383,Boris,Katchouk,1,0,0,0,1
8476915,Jujhar,Khaira,1,0,0,0,1
8478043,Sam,Lafferty,1,0,0,1,0
8479390,Taylor,Raddysh,1,0,0,1,0
8482117,Lukas,Reichel,1,0,0,0,1
8481004,Josiah,Slavin,1,0,0,0,1
8480231,Jakub,Galvas,0,1,0,0,1
8478452,Caleb,Jones,0,1,0,0,1
8482192,Isaak,Phillips,0,1,0,0,1
8481568,Alex,Vlasic,0,1,0,0,1
8470594,Marc-Andre,Fleury,0,0,1,0,1
8482821,Arvid,Soderblom,0,0,1,0,1
8479315,Joey,Anderson,1,0,0,1,0
8476960,Andreas,Athanasiou,1,0,0,0,1
8476278,Colin,Blackwell,1,0,0,1,0
8477450,Jason,Dickinson,1,0,0,0,1
8480328,David,Gust,1,0,0,1,0
8480252,Cole,Guttman,1,0,0,1,0
8478224,Luke,Philp,1,0,0,1,0
8478881,Brett,Seney,1,0,0,0,1
8478455,Austin,Wagner,1,0,0,0,1
8477971,Andreas,Englund,0,1,0,0,1
8482176,Wyatt,Kaiser,0,1,0,0,1
8483619,Filip,Roos,0,1,0,0,1
8479458,Nikita,Zaitsev,0,1,0,1,0
8471774,Alex,Stalock,0,0,1,0,1
8483530,Jaxson,Stauber,0,0,1,0,1
8479380,Dylan,Wells,0,0,1,0,1
8478463,Anthony,Beauvillier,1,0,0,0,1
8484144,Connor,Bedard,1,0,0,1,0
8483466,Kevin,Korchinski,0,1,0,0,1
8471326,Patrick,Bordeleau,1,0,0,0,1
8460577,Milan,Hejduk,1,0,0,1,0
8469467,Chuck,Kobasew,1,0,0,1,0
8476455,Gabriel,Landeskog,1,0,0,0,1
8471657,Cody,McLeod,1,0,0,0,1
8470750,John,Mitchell,1,0,0,0,1
8474705,Mark,Olver,1,0,0,0,1
8469707,PA,Parenteau,1,0,0,1,0
8470189,David,Van Der Gulik,1,0,0,0,1
8475266,Tomas,Vincour,1,0,0,1,0
8475197,Tyson,Barrie,0,1,0,1,0
8470699,Jan,Hejda,0,1,0,0,1
8470672,Ryan,O'Byrne,0,1,0,1,0
8473700,Ryan,Wilson,0,1,0,0,1
8468636,Greg,Zanon,0,1,0,0,1
8475824,Sami,Aittokallio,0,0,1,0,1
8462044,Jean-Sebastien,Giguere,0,0,1,0,1
8473575,Semyon,Varlamov,0,0,1,0,1
8471718,Marc-Andre,Cliche,1,0,0,1,0
8475767,Joey,Hishon,1,0,0,0,1
8477492,Nathan,MacKinnon,1,0,0,1,0
8470171,Maxime,Talbot,1,0,0,0,1
8470317,Nate,Guenin,0,1,0,1,0
8476798,Karl,Stollery,0,1,0,0,1
8464975,Daniel,Brière,1,0,0,1,0
8477902,Dennis,Everberg,1,0,0,0,1
8477916,Borna,Rendulic,1,0,0,1,0
8476536,Colin,Smith,1,0,0,1,0
8476464,Duncan,Siemens,0,1,0,0,1
8467331,Brad,Stuart,0,1,0,0,1
8473574,Shawn,Matthias,1,0,0,0,1
8478420,Mikko,Rantanen,1,0,0,0,1
8477453,Chris,Bigras,0,1,0,0,1
8475199,Eric,Gelinas,0,1,0,0,1
8477914,Roman,Will,0,0,1,0,1
8477413,Sven,Andrighetto,1,0,0,0,1
8475268,Gabriel,Bourque,1,0,0,0,1
8477456,J.T.,Compher,1,0,0,1,0
8476428,Rocco,Grimaldi,1,0,0,1,0
8476511,Samuel,Henley,1,0,0,0,1
8476442,Matt,Nieto,1,0,0,0,1
8474717,Mark,Barberio,0,1,0,0,1
8478073,Anton,Lindholm,0,1,0,0,1
8474605,Patrick,Wiercioch,0,1,0,0,1
8474092,Jeremy,Smith,0,0,1,0,1
8477973,Vladislav,Kamenev,1,0,0,0,1
